       0	        0	        0	        0	        0	        0	        0	 
  0.0002	 8.33404e+06	   920589	   920589	 2.95777e+06	   920589	   920589	 
  0.0004	 4.37956e+07	 4.97913e+06	 4.97913e+06	 1.57836e+07	 4.97913e+06	 4.97913e+06	 
  0.0006	 1.12114e+08	 1.31188e+07	 1.31188e+07	 4.10299e+07	 1.31188e+07	 1.31188e+07	 
  0.0008	 2.13798e+08	 2.57486e+07	 2.57486e+07	 7.94535e+07	 2.57486e+07	 2.57486e+07	 
   0.001	 3.4696e+08	 4.30071e+07	 4.30071e+07	 1.30935e+08	 4.30071e+07	 4.30071e+07	 
  0.0012	 5.0843e+08	 6.48644e+07	 6.48644e+07	 1.94838e+08	 6.48644e+07	 6.48644e+07	 
  0.0014	 6.94381e+08	 9.11771e+07	 9.11771e+07	 2.70213e+08	 9.11771e+07	 9.11771e+07	 
  0.0016	 9.00694e+08	 1.21724e+08	 1.21724e+08	 3.5592e+08	 1.21724e+08	 1.21724e+08	 
  0.0018	 1.1232e+09	 1.56233e+08	 1.56233e+08	 4.50713e+08	 1.56233e+08	 1.56233e+08	 
   0.002	 1.35785e+09	 1.94392e+08	 1.94392e+08	 5.53299e+08	 1.94392e+08	 1.94392e+08	 
  0.0022	 1.60078e+09	 2.3587e+08	 2.3587e+08	 6.62381e+08	 2.3587e+08	 2.3587e+08	 
  0.0024	 1.84843e+09	 2.80321e+08	 2.80321e+08	 7.76686e+08	 2.80321e+08	 2.80321e+08	 
  0.0026	 2.09753e+09	 3.27396e+08	 3.27396e+08	 8.94988e+08	 3.27396e+08	 3.27396e+08	 
  0.0028	 2.34514e+09	 3.76745e+08	 3.76745e+08	 1.01612e+09	 3.76745e+08	 3.76745e+08	 
   0.003	 2.58867e+09	 4.28024e+08	 4.28024e+08	 1.13899e+09	 4.28024e+08	 4.28024e+08	 
  0.0032	 2.82584e+09	 4.80897e+08	 4.80897e+08	 1.26257e+09	 4.80897e+08	 4.80897e+08	 
  0.0034	 3.0547e+09	 5.35041e+08	 5.35041e+08	 1.38594e+09	 5.35041e+08	 5.35041e+08	 
  0.0036	 3.27361e+09	 5.90145e+08	 5.90145e+08	 1.50824e+09	 5.90145e+08	 5.90145e+08	 
  0.0038	 3.48121e+09	 6.45912e+08	 6.45912e+08	 1.62869e+09	 6.45912e+08	 6.45912e+08	 
   0.004	 3.67638e+09	 7.02065e+08	 7.02065e+08	 1.74661e+09	 7.02065e+08	 7.02065e+08	 
  0.0042	 3.85827e+09	 7.58338e+08	 7.58338e+08	 1.86138e+09	 7.58338e+08	 7.58338e+08	 
  0.0044	 4.02625e+09	 8.14486e+08	 8.14486e+08	 1.97247e+09	 8.14486e+08	 8.14486e+08	 
  0.0046	 4.17987e+09	 8.7028e+08	 8.7028e+08	 2.07941e+09	 8.7028e+08	 8.7028e+08	 
